conversation_id,possibly_sensitive,id,author_id,context_annotations,source,created_at,reply_settings,text,edit_history_tweet_ids,referenced_tweets,lang,in_reply_to_user_id,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,entities.annotations,entities.urls,attachments.media_keys,entities.hashtags,geo.place_id,geo.coordinates.type,geo.coordinates.coordinates,entities.cashtags
1477066932444856322,False,1477066932444856322,1239069184455106561,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '872553326499422208', 'name': 'Fitness', 'description': 'Fitness'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '918538775055048704', 'name': 'Physical Wellness', 'description': 'Physical Wellness'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '917493759486566400', 'name': 'Weight training', 'description': 'Weight Training'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '917493759486566400', 'name': 'Weight training', 'description': 'Weight Training'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1296381531510849536', 'name': 'New Years Eve\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847872878041219072', 'name': 'Fitness', 'description': 'Exercise and fitness'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1474163256394543123', 'name': ""New Year's Eve 2021/Happy New Year 2022""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1476784013851299840', 'name': ""New Year's Eve 2021/Happy New Year 2022 - Copy""}}]",Twitter for iPhone,2021-12-31T23:59:33.000Z,everyone,"RT @shibamata_cycle: 謹賀新年🎍

去年と同様に筋トレからのスタート
齢51のオヤジは今年も緩い筋トレを継続します💪
何歳まで続けられるかな…

本年も宜しくお願い致します https://t.co/wKLSNMrPUQ",['1477066932444856322'],"[{'type': 'retweeted', 'id': '1477064616513777665'}]",ja,,5,True,2022-01-01 00:29:33+00:00,"[{'start': 3, 'end': 19, 'username': 'shibamata_cycle', 'id': '2241852853'}]",1,0,0,0,,"[{'start': 97, 'end': 120, 'url': 'https://t.co/wKLSNMrPUQ', 'expanded_url': 'https://twitter.com/shibamata_cycle/status/1477064616513777665/video/1', 'display_url': 'pic.twitter.com/wKLSNMrPUQ', 'media_key': '7_1477064545399341058'}]",['7_1477064545399341058'],,,,,
1477066930842324994,False,1477066930842324994,886087206,,Twitter for iPhone,2021-12-31T23:59:33.000Z,everyone,"RT @HourlyZhangZH: “2018 has been a different year.  Going cycling alone during the Spring Festival, spending Christmas Eve by myself, and…",['1477066930842324994'],"[{'type': 'retweeted', 'id': '1477041536369975297'}]",en,,5,True,2022-01-01 00:29:33+00:00,"[{'start': 3, 'end': 17, 'username': 'HourlyZhangZH', 'id': '1368482799699644417'}]",106,0,0,0,"[{'start': 84, 'end': 98, 'probability': 0.625, 'type': 'Other', 'normalized_text': 'Spring Festival'}, {'start': 110, 'end': 122, 'probability': 0.5861, 'type': 'Other', 'normalized_text': 'Christmas Eve'}]",,,,,,,
1477066928963338246,False,1477066928963338246,56406256,,Twitter Web App,2021-12-31T23:59:33.000Z,everyone,Happy 2020 to all my cycling pals! #lloydscyclingadventure https://t.co/bH40XpC8dA,['1477066928963338246'],,en,,5,True,2022-01-01 00:29:33+00:00,,2,15,87,0,"[{'start': 36, 'end': 57, 'probability': 0.645, 'type': 'Other', 'normalized_text': 'lloydscyclingadventure'}]","[{'start': 59, 'end': 82, 'url': 'https://t.co/bH40XpC8dA', 'expanded_url': 'https://twitter.com/Lloyd_Cole/status/1477066928963338246/photo/1', 'display_url': 'pic.twitter.com/bH40XpC8dA', 'media_key': '3_1477066894029033476'}]",['3_1477066894029033476'],"[{'start': 35, 'end': 58, 'tag': 'lloydscyclingadventure'}]",,,,
1477066923678449667,False,1477066923678449667,1457255383798484994,,Twitter for Android,2021-12-31T23:59:31.000Z,everyone,"RT @pushpinder0311: #NewYearResolution
DO NOT DRINK ALCOHOL
A person who is devoid of bhakti and auspicious deeds attains the life of anima…",['1477066923678449667'],"[{'type': 'retweeted', 'id': '1476728212042379267'}]",en,,5,True,2022-01-01 00:29:31+00:00,"[{'start': 3, 'end': 18, 'username': 'pushpinder0311', 'id': '912291717612634114'}]",1169,0,0,0,"[{'start': 21, 'end': 37, 'probability': 0.4923, 'type': 'Person', 'normalized_text': 'NewYearResolution'}, {'start': 52, 'end': 58, 'probability': 0.5218, 'type': 'Person', 'normalized_text': 'ALCOHOL'}, {'start': 86, 'end': 91, 'probability': 0.4513, 'type': 'Other', 'normalized_text': 'bhakti'}]",,,"[{'start': 20, 'end': 38, 'tag': 'NewYearResolution'}]",,,,
1477060300121780234,False,1477066922395058183,997214291198652417,,Twitter for iPhone,2021-12-31T23:59:31.000Z,everyone,@C3_Nik Do you think whenever this cycle ends there will be a blow off top?,['1477066922395058183'],"[{'type': 'replied_to', 'id': '1477060300121780234'}]",en,989484049524838401,5,True,2022-01-01 00:29:31+00:00,"[{'start': 0, 'end': 7, 'username': 'C3_Nik', 'id': '989484049524838401'}]",0,0,0,0,,,,,,,,
1477066919656185858,False,1477066919656185858,4872587759,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1319305164751163393', 'name': 'New Years Eve', 'description': 'This entity includes all conversations for New Years Eve for all years.'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1338455498958368768', 'name': 'Happy New Year'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847548225712119808', 'name': 'Holidays', 'description': 'Holidays'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291095284756357120', 'name': 'Cultural events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1296381531510849536', 'name': 'New Years Eve\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1457786335108816904', 'name': ""New Year's day"", 'description': ""This entity includes all conversations for the New Year's day for all years. ""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1471923163168600068', 'name': 'A look back as the world welcomed 2022 ✨', 'description': '2021 was another year spent in a global pandemic but there were some bright spots of celebrations.\n\n➡️  See how the world ushered in the new year and finally said goodbye to 2021, from Sydney to Honolulu.'}}]",IFTTT,2021-12-31T23:59:30.000Z,everyone,Happy New Year from all at @HWBCycling May this year provide you with many hours of happy cycling. #NYE is over.,['1477066919656185858'],,en,,5,True,2022-01-01 00:29:30+00:00,"[{'start': 27, 'end': 38, 'username': 'HWBCycling', 'id': '4872587759'}]",0,0,0,0,"[{'start': 100, 'end': 102, 'probability': 0.8507, 'type': 'Place', 'normalized_text': 'NYE'}]",,,"[{'start': 99, 'end': 103, 'tag': 'NYE'}]",,,,
1477066917927997440,False,1477066917927997440,1070839458465931264,"[{'domain': {'id': '71', 'name': 'Video Game', 'description': 'A video game like Overwatch'}, 'entity': {'id': '1310987643765678083', 'name': 'Genshin Impact'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1310987643765678083', 'name': 'Genshin Impact'}}]",Twitter for Android,2021-12-31T23:59:30.000Z,everyone,"RT @enzobara: Finished Itto from Genshin Impact my Hole, yea that’s the name of the game. Erm

Anywho part of the Dec rewards that’ll be se…",['1477066917927997440'],"[{'type': 'retweeted', 'id': '1476341202001838085'}]",en,,5,True,2022-01-01 00:29:30+00:00,"[{'start': 3, 'end': 12, 'username': 'enzobara', 'id': '1073712984495714304'}]",551,0,0,0,"[{'start': 23, 'end': 26, 'probability': 0.812, 'type': 'Other', 'normalized_text': 'Itto'}, {'start': 33, 'end': 54, 'probability': 0.9116, 'type': 'Other', 'normalized_text': 'Genshin Impact my Hole'}]",,,,,,,
1477066912509083650,False,1477066912509083650,184187242,,Twitter for Android,2021-12-31T23:59:29.000Z,everyone,"RT @profeborto: #PensarNaoDoi 

"" Em 2017 inicia-se o Ciclo da Lua em Mercúrio.
O Ciclo da introspecção, da austeridade ...
Da maturidade q…",['1477066912509083650'],"[{'type': 'retweeted', 'id': '1476928482051559434'}]",pt,,5,True,2022-01-01 00:29:29+00:00,"[{'start': 3, 'end': 14, 'username': 'profeborto', 'id': '951583513'}]",5,0,0,0,"[{'start': 60, 'end': 65, 'probability': 0.5053, 'type': 'Other', 'normalized_text': 'da Lua'}, {'start': 70, 'end': 77, 'probability': 0.5601, 'type': 'Place', 'normalized_text': 'Mercúrio'}]",,,"[{'start': 16, 'end': 29, 'tag': 'PensarNaoDoi'}]",,,,
1477066910671982596,False,1477066910671982596,1337168320462811136,,Twitter Web App,2021-12-31T23:59:28.000Z,everyone,Impressionante como o meu ciclo de amizade masculina cresceu esse ano KKKKK antes eu só conseguia lembrar de verdade do João 🥲,['1477066910671982596'],,pt,,5,True,2022-01-01 00:29:28+00:00,,0,0,0,0,"[{'start': 120, 'end': 123, 'probability': 0.5115, 'type': 'Person', 'normalized_text': 'João'}]",,,,,,,
1477066909895987206,False,1477066909895987206,146604880,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839569431277658113', 'name': 'Mauricio Macri', 'description': 'Running for president in the 2019 Argentina Elections. '}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]",Twitter for Android,2021-12-31T23:59:28.000Z,everyone,"RT @mauriciomacri: Empieza un nuevo año y con él un nuevo ciclo. Es un momento oportuno para pensar en nuestro futuro, el de los argentinos…",['1477066909895987206'],"[{'type': 'retweeted', 'id': '1477052512452571137'}]",es,,5,True,2022-01-01 00:29:28+00:00,"[{'start': 3, 'end': 17, 'username': 'mauriciomacri', 'id': '24900072'}]",3566,0,0,0,,,,,,,,
1477066907828293637,False,1477066907828293637,102749780,,Twitter for Android,2021-12-31T23:59:28.000Z,everyone,"RT @diegoalejocm: –Naces en Bogotá.
–Creces.
–Compras carro.
–Ponen pico y placa todo el día.
–Compras bicicleta.
–Te atracan.
–Mueres.",['1477066907828293637'],"[{'type': 'retweeted', 'id': '1476723279889113091'}]",es,,5,True,2022-01-01 00:29:28+00:00,"[{'start': 3, 'end': 16, 'username': 'diegoalejocm', 'id': '2664629884'}]",3683,0,0,0,"[{'start': 28, 'end': 33, 'probability': 0.9607, 'type': 'Place', 'normalized_text': 'Bogotá'}]",,,,,,,
